Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Black,-0.05345857,0.07211965,0.9959623,-0.01072709,-0.0833905,0.9964592,3.620621,3.620621,1,0.1,2.395925,0.02408719
Black,-0.06173385,0.06504482,0.995971,-0.001708989,-0.08598353,0.9962951,3.594116,3.594116,1,0.1,2.415344,0.01941848
Yellow,-0.0696855,0.05885915,0.9958311,0.007080124,-0.07405138,0.9972293,3.548676,3.548676,1,0.1,2.439217,0.02387285
Yellow,-0.09525914,0.03697113,0.9947658,0.02461269,-0.06495735,0.9975845,3.570786,3.570786,1,0.1,2.49382,0.0546031
Yellow,-0.1040186,0.02791618,0.9941835,0.04753118,-0.02696231,0.9985058,3.479462,3.479462,1,0.1,2.518727,0.02490687
Yellow,-0.1134044,0.01888261,0.9933695,0.05720522,-0.01527405,0.9982456,3.576096,3.576096,1,0.1,2.55002,0.03129387
Yellow,-0.1225723,0.01114523,0.992397,0.06700154,-0.03723155,0.997058,3.59137,3.59137,1,0.1,2.568411,0.01839042
Yellow,-0.1319506,0.005967466,0.9912384,0.04626482,-0.07057217,0.9964332,3.576569,3.576569,1,0.1,2.593775,0.02536392
Yellow,-0.140268,0.004059672,0.9901052,0.04408325,-0.07573042,0.9961534,3.466736,3.466736,1,0.1,2.613089,0.01931429
Yellow,-0.1465802,0.006170776,0.9891796,0.08062876,-0.0504006,0.9954692,3.465225,3.465225,1,0.1,2.639368,0.02627873
Yellow,-0.1492792,0.008850781,0.9887554,0.09724448,-0.002746588,0.9952567,3.361115,3.361115,1,0.1,2.658625,0.01925755
Yellow,-0.148992,0.00930067,0.9887946,0.1003578,-0.01312265,0.9948648,3.34639,3.34639,1,0.1,2.684076,0.02545023
Yellow,-0.1481003,0.007122133,0.9889467,0.08886821,-0.02914462,0.9956169,3.370514,3.370514,1,0.1,2.703025,0.01894975
Yellow,-0.1463125,0.002649788,0.9892349,0.08714408,-0.03479049,0.995588,3.370087,3.370087,1,0.1,2.728807,0.02578211
Yellow,-0.1441528,-0.001937462,0.9895535,0.08688466,-0.03457686,0.9956182,3.36763,3.36763,1,0.1,2.746491,0.01768374
