Index,Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
6,Red,-0.02993704,-0.07030299,0.9970763,0.02195761,-0.06863468,0.9974002,2.719437,2.719437,1,0.1,13.7054,0.02076149
6,Red,-0.03029409,-0.07020462,0.9970725,0.02261358,-0.06829852,0.9974086,2.714661,2.714661,1,0.1,13.72761,0.0222168
6,Red,-0.03029861,-0.06982504,0.997099,0.02331548,-0.06851212,0.9973778,2.7173,2.7173,1,0.1,13.74965,0.02203941
6,Red,-0.03085938,-0.06987718,0.9970782,0.02415485,-0.0679174,0.9973985,2.719879,2.719879,1,0.1,13.77309,0.02344131
6,Red,-0.03151823,-0.07027076,0.9970299,0.02391076,-0.06842108,0.99737,2.719589,2.719589,1,0.1,13.79456,0.0214653
6,Red,-0.0313921,-0.07024232,0.9970359,0.0241244,-0.06788708,0.9974014,2.721695,2.721695,1,0.1,13.81641,0.02184868
6,Red,-0.0309937,-0.07003585,0.9970629,0.02389534,-0.06762717,0.9974245,2.71991,2.71991,1,0.1,13.83857,0.02216339
6,Red,-0.03055454,-0.06996072,0.9970817,0.02330051,-0.06744482,0.9974509,2.721893,2.721893,1,0.1,13.85981,0.02124119
6,Red,-0.03031028,-0.07020732,0.9970718,0.02244571,-0.06814586,0.9974229,2.723907,2.723907,1,0.1,13.88359,0.02377796
6,Red,-0.02986781,-0.07037793,0.9970731,0.02246099,-0.06901567,0.9973627,2.723221,2.723221,1,0.1,13.90527,0.02167511
6,Red,-0.03007394,-0.07043755,0.9970627,0.02200349,-0.06877234,0.9973897,2.756424,2.756424,1,0.1,13.92784,0.02257347
6,Red,-0.03067997,-0.07035594,0.99705,0.02162179,-0.06881743,0.9973949,2.756912,2.756912,1,0.1,13.95004,0.02219868
6,Red,-0.03141306,-0.0705537,0.9970132,0.01863125,-0.06524753,0.9976951,2.796722,2.796722,1,0.1,13.97146,0.02142334
6,Red,-0.03216598,-0.07061138,0.9969852,0.01812751,-0.0657809,0.9976694,2.800354,2.800354,1,0.1,13.993,0.02154255
6,Red,-0.03260363,-0.07073164,0.9969624,0.01766984,-0.06605592,0.9976595,2.800522,2.800522,1,0.1,14.0155,0.02249813
6,Red,-0.03283544,-0.07085449,0.9969461,0.0180054,-0.06790171,0.9975295,2.784454,2.784454,1,0.1,14.04037,0.02486992
7,Green,-0.03296824,-0.07115461,0.9969203,0.02159133,-0.07054184,0.9972751,2.782669,2.782669,1,0.1,14.06131,0.02094269
7,Green,-0.03250808,-0.07199471,0.9968751,0.02168298,-0.07130513,0.9972188,2.774033,2.774033,1,0.1,14.11715,0.05583763
7,Green,-0.03281099,-0.07237933,0.9968373,0.02284259,-0.07055721,0.9972462,2.782486,2.782486,1,0.1,14.14111,0.0239563
7,Green,-0.03285665,-0.07249738,0.9968272,0.02381911,-0.07048076,0.9972287,2.774002,2.774002,1,0.1,14.1726,0.03149128
7,Green,-0.03334026,-0.07262699,0.9968017,0.02445991,-0.06987019,0.9972562,2.773636,2.773636,1,0.1,14.19325,0.02065182
7,Green,-0.03340541,-0.07240887,0.9968154,0.0245058,-0.07043511,0.9972153,2.779587,2.779587,1,0.1,14.21683,0.02357483
7,Green,-0.03364329,-0.07234462,0.9968121,0.02481115,-0.07066447,0.9971915,2.770462,2.770462,1,0.1,14.2381,0.02127171
7,Green,-0.03350426,-0.07214179,0.9968315,0.02430755,-0.07043545,0.9972201,2.796829,2.796829,1,0.1,14.25982,0.02171803
7,Green,-0.03351374,-0.07224064,0.996824,0.02420045,-0.0699921,0.997254,2.779724,2.779724,1,0.1,14.2822,0.0223875
7,Green,-0.0334696,-0.07217688,0.9968302,0.02450589,-0.0706032,0.9972034,2.785141,2.785141,1,0.1,14.30347,0.02126217
7,Green,-0.03336485,-0.07212123,0.9968377,0.0243531,-0.07055684,0.9972104,2.797333,2.797333,1,0.1,14.32783,0.02436066
7,Green,-0.03339215,-0.07214788,0.9968348,0.0247348,-0.06985559,0.9972504,2.80246,2.80246,1,0.1,14.35075,0.02292442
7,Green,-0.03348275,-0.07213031,0.996833,0.02497868,-0.06970227,0.9972551,2.823853,2.823853,1,0.1,14.37119,0.02043915
7,Green,-0.03329313,-0.07187052,0.9968582,0.02551305,-0.0704203,0.9971911,2.824295,2.824295,1,0.1,14.39419,0.02300262
7,Green,-0.03331291,-0.07178614,0.9968636,0.02093523,-0.06718499,0.9975209,2.845291,2.845291,1,0.1,14.41642,0.02222633
7,Green,-0.03307312,-0.07176426,0.9968731,0.01895161,-0.06614753,0.9976299,2.847824,2.847824,1,0.1,14.4384,0.02198029
7,Green,-0.03325097,-0.07190312,0.9968572,0.01918059,-0.0662394,0.9976194,2.847778,2.847778,1,0.1,14.45986,0.02145672
7,Green,-0.03273897,-0.07166371,0.9968914,0.01914994,-0.06634578,0.997613,2.847855,2.847855,1,0.1,14.4829,0.02304077
7,Green,-0.03258076,-0.07125302,0.996926,0.01914998,-0.06677317,0.9975844,2.84639,2.84639,1,0.1,14.50614,0.0232439
7,Green,-0.03248493,-0.07098592,0.9969482,0.01956207,-0.06749066,0.9975281,2.835922,2.835922,1,0.1,14.52729,0.02115059
7,Green,-0.03259518,-0.07078677,0.9969587,0.02035536,-0.06761213,0.9975041,2.833481,2.833481,1,0.1,14.54981,0.02252293
7,Green,-0.03272091,-0.07118428,0.9969263,0.0237276,-0.06671195,0.9974901,2.799377,2.799377,1,0.1,14.57184,0.02202702
7,Green,-0.032759,-0.07128768,0.9969177,0.0008544945,-0.05706802,0.9983699,2.686188,2.686188,1,0.1,14.59375,0.02190399
7,Green,-0.03260753,-0.07112738,0.9969341,-0.001739524,-0.04489193,0.9989904,2.685226,2.685226,1,0.1,14.61574,0.02199268
7,Green,-0.03210006,-0.07059728,0.9969883,0.0002594007,-0.03932209,0.9992266,2.670135,2.670135,1,0.1,14.63807,0.02233505
7,Green,-0.03198071,-0.07046856,0.9970012,0.0005950978,-0.03424101,0.9994134,2.663101,2.663101,1,0.1,14.65945,0.02137756
7,Green,-0.03182802,-0.07026919,0.9970201,-0.004226688,-0.03958133,0.9992074,2.669846,2.669846,1,0.1,14.6827,0.02324581
7,Green,-0.03162266,-0.07005391,0.9970419,-0.003738455,-0.04007014,0.9991899,2.667923,2.667923,1,0.1,14.70614,0.02344131
7,Green,-0.03165654,-0.07033356,0.9970211,-0.005065961,-0.04191625,0.9991083,2.659714,2.659714,1,0.1,14.72761,0.02147198
7,Green,-0.03159456,-0.06951803,0.9970803,-0.003402733,-0.04139737,0.999137,2.662476,2.662476,1,0.1,14.74937,0.02176285
7,Green,-0.03143246,-0.06908382,0.9971156,-0.003952034,-0.04219064,0.9991018,2.632431,2.632431,1,0.1,14.77151,0.02213478
7,Green,-0.03088737,-0.06810295,0.9972,-0.004303012,-0.0427402,0.999077,2.611694,2.611694,1,0.1,14.7954,0.02389622
7,Green,-0.03109558,-0.06850478,0.9971661,-0.005493184,-0.04234329,0.999088,2.601593,2.601593,1,0.1,14.81707,0.02166462
7,Green,-0.03019886,-0.06851703,0.9971928,-0.006286658,-0.04289271,0.9990599,2.598114,2.598114,1,0.1,14.83811,0.02104092
7,Green,-0.02959189,-0.0671817,0.9973018,-0.005569529,-0.04423579,0.9990056,2.597092,2.597092,1,0.1,14.86025,0.0221386
7,Green,-0.02994538,-0.06523763,0.9974203,-0.00614937,-0.04518185,0.9989598,2.597076,2.597076,1,0.1,14.88329,0.02304363
7,Green,-0.03042026,-0.0639894,0.9974868,-0.006134102,-0.04719597,0.9988669,2.607224,2.607224,1,0.1,14.90496,0.02166462
7,Green,-0.03155242,-0.06248161,0.9975473,-0.006164585,-0.04666164,0.9988917,2.597137,2.597137,1,0.1,14.9267,0.02174759
7,Green,-0.03284206,-0.06133664,0.9975767,-0.00700381,-0.04525773,0.9989508,2.615158,2.615158,1,0.1,14.94981,0.02310944
7,Green,-0.0341035,-0.06050887,0.9975849,-0.00384522,-0.04501349,0.998979,2.616684,2.616684,1,0.1,14.9713,0.02148438
7,Green,-0.03477465,-0.06064453,0.9975535,-0.006408737,-0.04284699,0.9990611,2.62001,2.62001,1,0.1,14.99266,0.02136517
7,Green,-0.03498169,-0.06081444,0.9975359,-0.003204383,-0.04483085,0.9989895,2.614395,2.614395,1,0.1,15.01574,0.02308083
7,Green,-0.03448528,-0.06115391,0.9975324,0.002365115,-0.043747,0.9990398,2.61763,2.61763,1,0.1,15.03798,0.02223587
7,Green,-0.03373674,-0.06181622,0.9975172,0.002670301,-0.04797386,0.998845,2.622375,2.622375,1,0.1,15.06041,0.02243137
7,Green,-0.0327015,-0.06282434,0.9974887,0.003768955,-0.04716535,0.99888,2.63681,2.63681,1,0.1,15.08257,0.02216053
7,Green,-0.03146202,-0.06357518,0.997481,0.004455611,-0.04544112,0.9989571,2.644867,2.644867,1,0.1,15.10448,0.02191162
7,Green,-0.03081081,-0.06452407,0.9974404,0.0009155365,-0.0476079,0.9988657,2.652939,2.652939,1,0.1,15.12739,0.02290821
7,Green,-0.03044579,-0.06556183,0.9973839,-0.0008239764,-0.04745494,0.9988731,2.652237,2.652237,1,0.1,15.14923,0.02183533
7,Green,-0.03007451,-0.06637443,0.9973415,-0.004257239,-0.04995771,0.9987423,2.642105,2.642105,1,0.1,15.1728,0.02357483
7,Green,-0.02995101,-0.06700934,0.9973027,0.004653985,-0.04225208,0.9990962,2.567459,2.567459,1,0.1,15.19427,0.02147293
7,Green,-0.02986939,-0.06785983,0.9972476,0.008407642,-0.03916954,0.9991972,2.576447,2.576447,1,0.1,15.21538,0.02110577
7,Green,-0.02990806,-0.06824312,0.9972203,0.008758607,-0.04133635,0.9991069,2.57605,2.57605,1,0.1,15.23799,0.02261066
7,Green,-0.02979391,-0.06884547,0.9971824,0.01039136,-0.03970385,0.9991575,2.582474,2.582474,1,0.1,15.25968,0.02169228
7,Green,-0.02979874,-0.06941023,0.997143,0.01016242,-0.03950528,0.9991677,2.584351,2.584351,1,0.1,15.28251,0.02282619
7,Green,-0.02993824,-0.069646,0.9971224,0.01049812,-0.03901701,0.9991834,2.589325,2.589325,1,0.1,15.30459,0.02208233
7,Green,-0.03001633,-0.06967826,0.9971179,0.009597886,-0.03953597,0.999172,2.58493,2.58493,1,0.1,15.32687,0.02227783
7,Green,-0.03004313,-0.06952132,0.997128,0.008850235,-0.0392157,0.9991916,2.585571,2.585571,1,0.1,15.34991,0.02303791
7,Green,-0.02941057,-0.06919345,0.9971697,0.008865449,-0.03855936,0.999217,2.586716,2.586716,1,0.1,15.37203,0.0221262
7,Green,-0.02923674,-0.06895056,0.9971916,0.008636511,-0.03837602,0.999226,2.587021,2.587021,1,0.1,15.39348,0.02144814
7,Green,-0.02886112,-0.0690892,0.9971929,0.008346636,-0.03909339,0.9992007,2.58371,2.58371,1,0.1,15.41592,0.02244282
7,Green,-0.02888173,-0.06903586,0.997196,0.007721033,-0.03956648,0.9991871,2.588379,2.588379,1,0.1,15.43799,0.0220623
7,Green,-0.02878115,-0.06906025,0.9971972,-0.01858539,-0.04653977,0.9987435,2.579834,2.579834,1,0.1,15.45867,0.02068138
7,Green,-0.0292189,-0.06900572,0.9971882,-0.02104196,-0.0527346,0.9983869,2.607529,2.607529,1,0.1,15.48276,0.02408981
7,Green,-0.02966686,-0.06878658,0.9971902,-0.02436856,-0.05024775,0.9984395,2.605164,2.605164,1,0.1,15.50358,0.02082348
7,Green,-0.03034789,-0.06908901,0.9971488,-0.02027921,-0.04769964,0.9986559,2.624878,2.624878,1,0.1,15.52548,0.02190018
7,Green,-0.03062952,-0.06906458,0.9971418,-0.01757834,-0.0455633,0.9988068,2.625275,2.625275,1,0.1,15.54964,0.02415657
7,Green,-0.03053977,-0.06883068,0.9971609,-0.01789875,-0.04547168,0.9988053,2.626724,2.626724,1,0.1,15.57176,0.02212143
7,Green,-0.03083416,-0.06890557,0.9971465,-0.01779187,-0.04658541,0.9987559,2.626984,2.626984,1,0.1,15.59326,0.02149963
7,Green,-0.03038624,-0.06909851,0.997147,-0.01815821,-0.04695194,0.9987321,2.626923,2.626923,1,0.1,15.61555,0.02229404
7,Green,-0.02988807,-0.06973386,0.9971178,-0.01942452,-0.04730244,0.9986917,2.629608,2.629608,1,0.1,15.63765,0.02209854
7,Green,-0.02954867,-0.06999324,0.9971098,-0.0203707,-0.05021721,0.9985306,2.631027,2.631027,1,0.1,15.65982,0.0221653
7,Green,-0.02944912,-0.07014883,0.9971017,-0.01988237,-0.05015606,0.9985435,2.635925,2.635925,1,0.1,15.68228,0.02246094
7,Green,-0.02959148,-0.07000094,0.9971079,-0.01789856,-0.05105592,0.9985354,2.632568,2.632568,1,0.1,15.70425,0.02197075
7,Green,-0.02978587,-0.06990913,0.9971086,-0.01750186,-0.05087287,0.9985518,2.636398,2.636398,1,0.1,15.7282,0.0239563
7,Green,-0.03026494,-0.0699682,0.99709,-0.01750195,-0.05076634,0.9985572,2.637695,2.637695,1,0.1,15.74955,0.02134514
7,Green,-0.0305285,-0.07002087,0.9970782,-0.01823432,-0.05087298,0.9985387,2.637604,2.637604,1,0.1,15.77141,0.02186012
7,Green,-0.03095882,-0.06990107,0.9970734,-0.0178529,-0.05183446,0.9984961,2.637726,2.637726,1,0.1,15.79282,0.0214138
7,Green,-0.03100341,-0.06991489,0.997071,-0.01795964,-0.05245986,0.9984615,2.640823,2.640823,1,0.1,15.81602,0.02319241
7,Green,-0.03101329,-0.07029386,0.9970441,-0.01824967,-0.0539708,0.9983758,2.642441,2.642441,1,0.1,15.83875,0.02273846
7,Green,-0.03071562,-0.07053373,0.9970364,-0.02055379,-0.0522466,0.9984227,2.639359,2.639359,1,0.1,15.85972,0.02096844
7,Green,-0.0307657,-0.07051379,0.9970362,-0.0202945,-0.05339132,0.9983674,2.63887,2.63887,1,0.1,15.88183,0.02210331
7,Green,-0.03076915,-0.07059159,0.9970306,-0.02034001,-0.0536195,0.9983543,2.638596,2.638596,1,0.1,15.90427,0.02244091
7,Green,-0.03045042,-0.07062036,0.9970384,-0.01976032,-0.0539861,0.9983461,2.641403,2.641403,1,0.1,15.92626,0.02198887
7,Green,-0.03073534,-0.07055777,0.9970341,-0.01840217,-0.05456564,0.9983406,2.650543,2.650543,1,0.1,15.94953,0.02327061
7,Green,-0.03094681,-0.07027585,0.9970475,-0.01817326,-0.0541078,0.9983697,2.65033,2.65033,1,0.1,15.9713,0.02177811
7,Green,-0.03109556,-0.07047654,0.9970287,-0.01847846,-0.05592366,0.9982641,2.652008,2.652008,1,0.1,15.99302,0.0217123
7,Green,-0.03126336,-0.07035505,0.997032,-0.01852446,-0.05569544,0.998276,2.654968,2.654968,1,0.1,16.01679,0.02376938
7,Green,-0.03130462,-0.07018264,0.9970428,-0.01881432,-0.05700754,0.9981965,2.652069,2.652069,1,0.1,16.03806,0.02127075
8,Blue,-0.03138662,-0.06995885,0.9970559,-0.01840223,-0.05854839,0.9981149,2.664001,2.664001,1,0.1,16.06063,0.02257538
8,Blue,-0.0319906,-0.07058144,0.9969929,-0.01811239,-0.0585639,0.9981194,2.665359,2.665359,1,0.1,16.11624,0.05561066
8,Blue,-0.03149829,-0.07042633,0.9970195,-0.01748673,-0.05905205,0.9981018,2.651627,2.651627,1,0.1,16.14086,0.02462006
8,Blue,-0.03137835,-0.07046419,0.9970206,-0.01722719,-0.05926519,0.9980936,2.655487,2.655487,1,0.1,16.1713,0.03043175
8,Blue,-0.03121886,-0.07059877,0.9970162,-0.01683054,-0.05955539,0.9980831,2.647095,2.647095,1,0.1,16.19283,0.02153397
8,Blue,-0.03126991,-0.07075723,0.9970034,-0.01603714,-0.05970822,0.998087,2.648682,2.648682,1,0.1,16.21636,0.02353096
8,Blue,-0.03126657,-0.07067139,0.9970095,-0.01565572,-0.05793839,0.9981974,2.648972,2.648972,1,0.1,16.24011,0.02374649
8,Blue,-0.03171963,-0.07056052,0.9970031,-0.01631177,-0.05705306,0.9982379,2.625977,2.625977,1,0.1,16.26107,0.02096558
8,Blue,-0.03222106,-0.07057545,0.996986,-0.01654058,-0.05653399,0.9982637,2.625824,2.625824,1,0.1,16.28251,0.02144051
8,Blue,-0.03251428,-0.0703852,0.9969898,-0.01644912,-0.05726673,0.9982234,2.625793,2.625793,1,0.1,16.30571,0.02319717
8,Blue,-0.03252253,-0.07022213,0.9970011,-0.01718142,-0.0574494,0.9982005,2.634888,2.634888,1,0.1,16.32668,0.02096558
8,Blue,-0.03239797,-0.07020174,0.9970066,-0.0171204,-0.05770888,0.9981866,2.626007,2.626007,1,0.1,16.34842,0.02174187
8,Blue,-0.03222627,-0.07063432,0.9969816,-0.01734949,-0.05717548,0.9982134,2.635483,2.635483,1,0.1,16.37102,0.02260399
8,Blue,-0.03180167,-0.07078224,0.9969847,-0.01628138,-0.05693142,0.9982454,2.653061,2.653061,1,0.1,16.39272,0.02169418
8,Blue,-0.03153098,-0.07104094,0.9969749,-0.01521324,-0.05642785,0.9982908,2.630325,2.630325,1,0.1,16.41417,0.02145195
8,Blue,-0.03141513,-0.07136013,0.9969558,-0.01457228,-0.05642753,0.9983004,2.647705,2.647705,1,0.1,16.43819,0.02402687
8,Blue,-0.03137546,-0.07135008,0.9969578,-0.0157319,-0.05645782,0.9982811,2.642197,2.642197,1,0.1,16.45895,0.02075195
8,Blue,-0.03142285,-0.07134511,0.9969566,-0.01554872,-0.05577093,0.9983225,2.642166,2.642166,1,0.1,16.48158,0.02263451
8,Blue,-0.03186732,-0.07117362,0.9969548,-0.01620503,-0.05619881,0.9982881,2.641769,2.641769,1,0.1,16.50218,0.02059555
8,Blue,-0.0321941,-0.07100631,0.9969562,-0.01603719,-0.05731274,0.9982275,2.641434,2.641434,1,0.1,16.52661,0.02443314
8,Blue,-0.03252263,-0.07119049,0.9969324,-0.01597602,-0.0566714,0.9982651,2.648529,2.648529,1,0.1,16.5489,0.02229309
8,Blue,-0.03226509,-0.07111753,0.9969459,-0.01541155,-0.05697696,0.9982566,2.659241,2.659241,1,0.1,16.57152,0.02261353
8,Blue,-0.03206773,-0.07084404,0.9969718,-0.01573186,-0.05595415,0.9983094,2.674088,2.674088,1,0.1,16.59386,0.02234459
8,Blue,-0.03173994,-0.07069039,0.9969932,-0.003341681,-0.05778515,0.9983234,2.74762,2.74762,1,0.1,16.6154,0.02153587
8,Blue,-0.03155318,-0.070257,0.9970298,-0.01216137,-0.05857903,0.9982087,2.732529,2.732529,1,0.1,16.63761,0.02220917
8,Blue,-0.03120321,-0.07017684,0.9970465,-0.01231387,-0.0573579,0.9982777,2.744492,2.744492,1,0.1,16.65777,0.0201683
8,Blue,-0.03101903,-0.07046926,0.9970315,-0.01002503,-0.05676273,0.9983374,2.74939,2.74939,1,0.1,16.68217,0.0243988
8,Blue,-0.03060694,-0.07029574,0.9970566,-0.006851225,-0.05471825,0.9984784,2.753479,2.753479,1,0.1,16.70415,0.02197838
8,Blue,-0.03030461,-0.06991476,0.9970925,-0.006485085,-0.05539026,0.9984437,2.756363,2.756363,1,0.1,16.72464,0.02048492
8,Blue,-0.03009886,-0.06988952,0.9971006,-0.005905155,-0.05653385,0.9983832,2.755997,2.755997,1,0.1,16.74805,0.02341461
8,Blue,-0.0299224,-0.0698368,0.9971095,-0.005691542,-0.05570998,0.9984308,2.758011,2.758011,1,0.1,16.77065,0.02260399
8,Blue,-0.02976214,-0.06886873,0.9971817,-0.006942761,-0.05639658,0.9983843,2.757889,2.757889,1,0.1,16.79289,0.02223206
8,Blue,-0.02976966,-0.06727185,0.9972905,-0.006408739,-0.05769391,0.9983138,2.767151,2.767151,1,0.1,16.81487,0.02198601
8,Blue,-0.03031421,-0.06518858,0.9974124,-0.006271367,-0.05860906,0.9982613,2.794586,2.794586,1,0.1,16.83788,0.02300453
8,Blue,-0.03128813,-0.0634888,0.997492,-0.005935683,-0.05964675,0.9982019,2.79393,2.79393,1,0.1,16.86034,0.02245903
8,Blue,-0.03164429,-0.06300867,0.9975111,-0.005706814,-0.06237822,0.9980363,2.80014,2.80014,1,0.1,16.88212,0.02178001
8,Blue,-0.03232805,-0.06337098,0.9974663,-0.004776051,-0.06260747,0.9980268,2.804672,2.804672,1,0.1,16.90404,0.02191925
8,Blue,-0.03254167,-0.0638999,0.9974256,-0.004013104,-0.05732787,0.9983473,2.830215,2.830215,1,0.1,16.92588,0.02184868
8,Blue,-0.03260135,-0.06466769,0.9973742,-0.004318262,-0.05494722,0.9984799,2.831146,2.831146,1,0.1,16.94831,0.02242661
8,Blue,-0.03220686,-0.06512908,0.997357,-0.003677402,-0.05409291,0.9985291,2.855988,2.855988,1,0.1,16.97176,0.02344894
8,Blue,-0.03136914,-0.06550932,0.9973587,-0.003387504,-0.05566492,0.9984438,2.854416,2.854416,1,0.1,16.99279,0.02102661
8,Blue,-0.03119567,-0.06613737,0.9973227,-0.003326448,-0.05870112,0.9982701,2.859009,2.859009,1,0.1,17.01509,0.02230644
8,Blue,-0.03103211,-0.06652351,0.9973022,-0.003845231,-0.05876184,0.9982646,2.861099,2.861099,1,0.1,17.03821,0.02311707
8,Blue,-0.03142525,-0.06693544,0.9972624,-0.004028378,-0.05645833,0.9983969,2.869965,2.869965,1,0.1,17.05948,0.02126694
8,Blue,-0.03156859,-0.06752478,0.9972181,0.01602178,-0.06541463,0.9977295,2.888779,2.888779,1,0.1,17.08161,0.02213097
8,Blue,-0.03168944,-0.06784948,0.9971922,0.009002728,-0.06829866,0.9976243,2.862717,2.862717,1,0.1,17.1053,0.02369308
8,Blue,-0.03141936,-0.0684391,0.9971604,0.01152052,-0.06892478,0.9975554,2.899948,2.899948,1,0.1,17.12582,0.02052116
8,Blue,-0.03063822,-0.06873111,0.9971646,0.02075217,-0.06742931,0.9975082,2.886856,2.886856,1,0.1,17.14903,0.0232048
8,Blue,-0.02984148,-0.06975023,0.9971181,0.02003504,-0.0680703,0.9974793,2.885696,2.885696,1,0.1,17.172,0.02297211
8,Blue,-0.02933841,-0.07070962,0.9970654,0.01709004,-0.06454542,0.9977685,2.893784,2.893784,1,0.1,17.19222,0.02022552
8,Blue,-0.02915209,-0.07097673,0.9970519,0.01695265,-0.06344655,0.9978412,2.907349,2.907349,1,0.1,17.21494,0.02271271
8,Blue,-0.02887699,-0.07091219,0.9970645,0.01727315,-0.05932687,0.9980892,2.902328,2.902328,1,0.1,17.23638,0.02144432
8,Blue,-0.0292194,-0.07022389,0.9971032,0.01635746,-0.05897535,0.9981254,2.902283,2.902283,1,0.1,17.2592,0.02282143
8,Blue,-0.02921633,-0.06948809,0.9971548,0.01632695,-0.05819717,0.9981716,2.903427,2.903427,1,0.1,17.28173,0.02252769
8,Blue,-0.02953517,-0.06927225,0.9971604,0.0148012,-0.05792305,0.9982113,2.908386,2.908386,1,0.1,17.30645,0.02471924
8,Blue,-0.02974883,-0.06950948,0.9971376,0.01437385,-0.05735807,0.9982502,2.911514,2.911514,1,0.1,17.32702,0.02056694
8,Blue,-0.02979727,-0.06950524,0.9971365,0.01460288,-0.05604638,0.9983214,2.914368,2.914368,1,0.1,17.34841,0.02139473
8,Blue,-0.02985144,-0.06934638,0.997146,0.01434338,-0.05650377,0.9982994,2.914017,2.914017,1,0.1,17.37027,0.02186203
8,Blue,-0.03011707,-0.06945395,0.9971305,0.01466391,-0.05658042,0.9982904,2.939926,2.939926,1,0.1,17.39211,0.02183342
8,Blue,-0.03000351,-0.06958612,0.9971246,0.01553358,-0.05752612,0.9982232,2.939957,2.939957,1,0.1,17.41498,0.02287674
8,Blue,-0.02998627,-0.0699306,0.9971011,0.01618971,-0.05787706,0.9981924,2.94722,2.94722,1,0.1,17.43663,0.02164841
8,Blue,-0.0300241,-0.07027049,0.997076,0.01661692,-0.05831944,0.9981597,2.939529,2.939529,1,0.1,17.45869,0.02205849
8,Blue,-0.02991849,-0.07060689,0.9970555,0.01708989,-0.05902115,0.9981104,2.927612,2.927612,1,0.1,17.4813,0.02261162
8,Blue,-0.0299041,-0.07068662,0.9970502,0.01692209,-0.05902131,0.9981133,2.939667,2.939667,1,0.1,17.50307,0.02177048
8,Blue,-0.02975061,-0.07108313,0.9970266,0.01728827,-0.05894492,0.9981115,2.92778,2.92778,1,0.1,17.52495,0.02187347
8,Blue,-0.02957838,-0.07098113,0.9970391,0.01777674,-0.05888449,0.9981065,2.92662,2.92662,1,0.1,17.54797,0.02301979
8,Blue,-0.02977158,-0.07117572,0.9970194,0.01789865,-0.05795318,0.9981589,2.926636,2.926636,1,0.1,17.56983,0.02186775
8,Blue,-0.0302665,-0.07170143,0.9969668,0.01783769,-0.05842644,0.9981323,2.940338,2.940338,1,0.1,17.59177,0.02194023
8,Blue,-0.03041609,-0.0719982,0.9969409,0.01733417,-0.0595862,0.9980727,2.940186,2.940186,1,0.1,17.61501,0.02323341
8,Blue,-0.03034701,-0.07217332,0.9969304,0.03067056,-0.06080705,0.9976782,2.929642,2.929642,1,0.1,17.6363,0.02129745
8,Blue,-0.0299387,-0.07227439,0.9969354,0.03057869,-0.06176773,0.997622,2.928131,2.928131,1,0.1,17.65769,0.02138519
8,Blue,-0.02953692,-0.07230971,0.9969448,0.03074682,-0.06227184,0.9975855,2.928253,2.928253,1,0.1,17.68069,0.02300072
8,Blue,-0.0290179,-0.07274172,0.9969286,0.03062486,-0.06028839,0.9977111,2.930405,2.930405,1,0.1,17.7037,0.02300835
8,Blue,-0.02849063,-0.07273611,0.9969442,0.03065537,-0.06077668,0.9976805,2.929153,2.929153,1,0.1,17.7251,0.02139854
8,Blue,-0.02873997,-0.0729716,0.9969199,0.02984655,-0.06073071,0.9977079,2.939651,2.939651,1,0.1,17.74752,0.02241898
8,Blue,-0.02907201,-0.07295477,0.9969115,0.0279695,-0.06123383,0.9977315,2.943909,2.943909,1,0.1,17.77015,0.0226326
8,Blue,-0.02989962,-0.07285549,0.9968942,0.02803055,-0.06069979,0.9977624,2.944061,2.944061,1,0.1,17.79377,0.0236187
8,Blue,-0.03037517,-0.07286645,0.996879,0.02714546,-0.06213396,0.9976986,2.936218,2.936218,1,0.1,17.81565,0.0218811
8,Blue,-0.0303171,-0.07249916,0.9969076,-0.02655056,-0.04884387,0.9984535,2.949402,2.949402,1,0.1,17.83663,0.02097702
8,Blue,-0.03055177,-0.07270243,0.9968856,-0.0258335,-0.05185011,0.9983207,2.910233,2.910233,1,0.1,17.85846,0.02183533
8,Blue,-0.03042358,-0.07259913,0.9968971,-0.02359045,-0.05677883,0.9981081,2.904114,2.904114,1,0.1,17.88181,0.02334595
8,Blue,-0.02989464,-0.07269246,0.9969063,-0.01879894,-0.05410799,0.9983581,2.894714,2.894714,1,0.1,17.90389,0.02208138
8,Blue,-0.02984221,-0.07275782,0.9969031,-0.01998918,-0.05249067,0.9984214,2.915436,2.915436,1,0.1,17.92582,0.02193451
8,Blue,-0.0299553,-0.07272648,0.996902,-0.0191194,-0.05195656,0.9984663,2.912643,2.912643,1,0.1,17.94872,0.02289391
8,Blue,-0.03024586,-0.07286334,0.9968832,-0.01911954,-0.05210953,0.9984583,2.918167,2.918167,1,0.1,17.97045,0.02173615
8,Blue,-0.03043819,-0.07278977,0.9968827,-0.01802083,-0.05256712,0.9984548,2.921707,2.921707,1,0.1,17.99118,0.02072906
8,Blue,-0.03093322,-0.07227528,0.9969049,-0.01844798,-0.05252106,0.9984494,2.927124,2.927124,1,0.1,18.01596,0.02478027
8,Blue,-0.03129943,-0.0719813,0.9969147,-0.01893637,-0.05253659,0.9984394,2.922745,2.922745,1,0.1,18.03806,0.02209473
8,Blue,-0.03160504,-0.07151367,0.9969388,-0.01824964,-0.05285681,0.9984353,2.92308,2.92308,1,0.1,18.05869,0.02063751
