Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Red,-0.04270259,-0.05235518,0.9977152,0.003997833,-0.1075295,0.9941939,2.218216,2.218216,0.7672697,0.1,2.796339,0.02593231
Red,-0.04147438,-0.05282652,0.9977421,0.002059953,-0.07351743,0.9972918,2.536484,2.536484,0.9191098,0.1,2.814638,0.01829958
Red,-0.03963502,-0.05315233,0.9977995,0.00675966,-0.04182444,0.9991021,2.681351,2.681351,0.990518,0.1,2.840914,0.02627587
Red,-0.03853038,-0.05405724,0.9977942,-0.02061487,-0.05159058,0.9984555,2.708572,2.708572,1,0.1,2.858932,0.01801801
Red,-0.03837024,-0.05506356,0.9977453,-0.01023868,-0.04762283,0.9988129,2.693329,2.693329,1,0.1,2.886404,0.02747178
Red,-0.03869923,-0.05433559,0.9977725,-0.009490997,-0.04713455,0.9988435,2.721573,2.721573,1,0.1,2.904633,0.01822925
Red,-0.03961347,-0.05371651,0.9977702,-0.006011968,-0.04409794,0.9990091,2.724457,2.724457,1,0.1,2.928534,0.02390075
Red,-0.04062432,-0.05348704,0.9977419,-0.002273562,-0.04444889,0.9990091,2.728882,2.728882,1,0.1,2.949385,0.02085137
Red,-0.04189546,-0.05251103,0.9977412,-0.002517707,-0.04574598,0.9989499,2.729462,2.729462,1,0.1,2.974623,0.02523828
Red,-0.04279362,-0.05255931,0.9977005,-0.003036512,-0.04501361,0.9989818,2.732239,2.732239,1,0.1,2.993015,0.01839185
Red,-0.04240856,-0.05226887,0.9977322,-0.002944987,-0.03819327,0.999266,2.855637,2.855637,1,0.1,3.018066,0.02505088
Red,-0.0418905,-0.05136214,0.9978011,-0.001907351,-0.04162602,0.9991314,2.766769,2.766769,1,0.1,3.036406,0.01833963
Red,-0.04164288,-0.05294817,0.9977286,-0.000106813,-0.04490722,0.9989912,2.830963,2.830963,1,0.1,3.063426,0.02702022
Red,-0.04127396,-0.05586549,0.9975848,-0.002532981,-0.04391517,0.9990321,2.776413,2.776413,1,0.1,3.082206,0.01877999
Red,-0.04015301,-0.05571886,0.9976388,7.629426E-05,-0.04962178,0.9987681,2.788483,2.788483,1,0.1,3.106992,0.02478552
Red,-0.0392879,-0.05312928,0.9978145,-0.0005950942,-0.04777538,0.9988579,2.812927,2.812927,1,0.1,3.126189,0.01919699
Red,-0.03825975,-0.05243744,0.997891,-0.001800561,-0.04719606,0.998884,2.805084,2.805084,1,0.1,3.151242,0.02505326
Red,-0.03747082,-0.05299724,0.9978914,-0.003417993,-0.03988676,0.9991984,2.82045,2.82045,1,0.1,3.169844,0.01860237
Red,-0.03694973,-0.05273623,0.9979246,-0.004119902,-0.0413211,0.9991374,2.834122,2.834122,1,0.1,3.196024,0.02618027
Red,-0.03662647,-0.05229861,0.9979596,-0.007431088,-0.04441868,0.9989854,2.827225,2.827225,1,0.1,3.21474,0.01871586
Red,-0.03646649,-0.05194706,0.9979838,-0.008575459,-0.04602062,0.9989037,2.822464,2.822464,1,0.1,3.240765,0.02602506
Red,-0.03659694,-0.05144661,0.998005,-0.007049582,-0.04788223,0.9988281,2.823364,2.823364,1,0.1,3.258636,0.01787043
Red,-0.03665247,-0.05115038,0.9980182,-0.005874654,-0.04928606,0.9987674,2.823181,2.823181,1,0.1,3.286411,0.02777553
Red,-0.03698326,-0.05038185,0.998045,-0.006698632,-0.04917925,0.9987675,2.80014,2.80014,1,0.1,3.304494,0.01808286
Red,-0.0369678,-0.05011374,0.9980591,-0.005218552,-0.05107162,0.9986814,2.778305,2.778305,1,0.1,3.328661,0.02416706
Red,-0.03685021,-0.05038687,0.9980497,-0.005325398,-0.05468833,0.9984893,2.727509,2.727509,1,0.1,3.349801,0.0211401
Red,-0.03699625,-0.05058093,0.9980345,-0.005706821,-0.053696,0.9985411,2.708771,2.708771,1,0.1,3.374423,0.02462149
Red,-0.03696346,-0.05035322,0.9980472,-0.005737375,-0.05413885,0.998517,2.670013,2.670013,1,0.1,3.391783,0.01736021
Red,-0.0366844,-0.04951325,0.9980996,-0.006042486,-0.054596,0.9984903,2.664139,2.664139,1,0.1,3.417883,0.02609968
Red,-0.0369531,-0.04930703,0.9980999,-0.006607141,-0.0556953,0.998426,2.657532,2.657532,1,0.1,3.43664,0.0187571
Red,-0.03684397,-0.04934868,0.9981019,-0.007553194,-0.0572059,0.9983339,2.650635,2.650635,1,0.1,3.463379,0.0267396
Red,-0.03664113,-0.0495596,0.9980988,-0.00837711,-0.05828881,0.9982646,2.640701,2.640701,1,0.1,3.480748,0.01736832
Red,-0.03610544,-0.04992443,0.9981002,-0.009277472,-0.06030357,0.998137,2.635345,2.635345,1,0.1,3.507693,0.02694511
Red,-0.03560042,-0.05054949,0.9980869,-0.008255081,-0.06559814,0.997812,2.624298,2.624298,1,0.1,3.527102,0.01940966
Red,-0.03519895,-0.05116516,0.9980697,-0.008697525,-0.06588756,0.9977891,2.623825,2.623825,1,0.1,3.550709,0.0236063
Red,-0.03493332,-0.05162115,0.9980556,-0.008026198,-0.06445373,0.9978884,2.619797,2.619797,1,0.1,3.569961,0.01925254
Red,-0.03474256,-0.05192459,0.9980465,-0.009491048,-0.06567439,0.997796,2.629639,2.629639,1,0.1,3.59516,0.0251987
Red,-0.03494184,-0.05198229,0.9980366,-0.00877389,-0.06387392,0.9979194,2.621796,2.621796,1,0.1,3.613259,0.01809859
Red,-0.03530766,-0.05187092,0.9980294,-0.009033255,-0.0643772,0.9978848,2.615494,2.615494,1,0.1,3.641031,0.02777243
Red,-0.03562712,-0.05162982,0.9980306,-0.008209272,-0.06378207,0.9979301,2.615707,2.615707,1,0.1,3.659867,0.01883602
Red,-0.03615212,-0.05192652,0.9979963,-0.009033225,-0.06347671,0.9979424,2.622421,2.622421,1,0.1,3.683408,0.02354074
Red,-0.03632504,-0.05227142,0.9979721,-0.009185851,-0.06362956,0.9979313,2.615936,2.615936,1,0.1,3.702462,0.01905465
Red,-0.03661298,-0.05299891,0.9979231,-0.009017999,-0.06366006,0.9979309,2.615829,2.615829,1,0.1,3.728763,0.02630043
Red,-0.03646475,-0.0538573,0.9978825,-0.008911186,-0.06246985,0.9980071,2.616409,2.616409,1,0.1,3.747508,0.01874518
Red,-0.0365474,-0.05446456,0.9978466,-0.007080143,-0.06240902,0.9980255,2.634354,2.634354,1,0.1,3.773361,0.0258534
Red,-0.03664861,-0.05518545,0.9978033,-0.007522649,-0.0628515,0.9979945,2.638168,2.638168,1,0.1,3.792527,0.01916599
Red,-0.03667586,-0.05590792,0.9977621,-0.007400538,-0.063431,0.9979588,2.638306,2.638306,1,0.1,3.820688,0.0281601
Red,-0.03685621,-0.05658016,0.9977176,-0.007461646,-0.06375206,0.9979379,2.657639,2.657639,1,0.1,3.840376,0.01968813
Red,-0.03700934,-0.0568484,0.9976966,-0.006713892,-0.06326317,0.9979743,2.659348,2.659348,1,0.1,3.862501,0.02212501
Red,-0.03687652,-0.05642526,0.9977255,-0.006271424,-0.06100524,0.9981177,2.664749,2.664749,1,0.1,3.881436,0.01893544
Red,-0.03702455,-0.05614618,0.9977359,-0.007095388,-0.0609593,0.9981151,2.673309,2.673309,1,0.1,3.90689,0.02545381
Red,-0.03686413,-0.05589336,0.997756,-0.008850231,-0.05958647,0.998184,2.675919,2.675919,1,0.1,3.926313,0.01942277
Red,-0.03639221,-0.05556728,0.9977915,-0.00996408,-0.06027276,0.9981322,2.682037,2.682037,1,0.1,3.949388,0.02307558
Red,-0.03595872,-0.05555941,0.9978076,-0.01118487,-0.06045626,0.9981082,2.692047,2.692047,1,0.1,3.969083,0.01969433
