Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Blue,-0.1073954,-0.1997116,0.9739515,0.08360325,0.09336892,0.9921153,2.890945,2.890945,1,0.8003526,3.909479,0.01910377
Blue,-0.1090406,-0.2000055,0.9737083,0.08010948,0.08387844,0.9932507,2.911346,2.911346,1,0.7922845,3.932163,0.02268386
Blue,-0.1107353,-0.2001212,0.9734933,0.0800935,0.07402049,0.9940352,3.022507,3.022507,1,0.7689736,3.952302,0.0201385
Blue,-0.1123082,-0.1994979,0.9734411,0.08633537,0.06892486,0.9938791,3.012726,3.012726,1,0.8440251,3.97799,0.02568889
Blue,-0.1137644,-0.1991373,0.9733458,0.08288647,0.07693549,0.9935848,3.063644,3.063644,1,0.7408205,3.997341,0.01935077
Yellow,-0.1150286,-0.1984543,0.9733367,0.03334086,-0.01072706,0.9993865,3.066238,3.066238,1,0.7097974,4.020839,0.02349806
Yellow,-0.1177659,-0.1978135,0.9731398,0.0388341,-0.007293792,0.9992191,3.070465,3.070465,1,0.7088195,4.075736,0.05489635
Yellow,-0.1182758,-0.1972944,0.9731833,0.03346283,-0.01719681,0.999292,3.091675,3.091675,1,0.716871,4.102274,0.02653837
Yellow,-0.1186458,-0.1965956,0.9732797,0.07368518,0.07112169,0.9947423,3.057022,3.057022,1,0.6848409,4.132825,0.03055096
Yellow,-0.1187672,-0.1957427,0.9734368,0.08712815,0.06221042,0.9942527,3.088516,3.088516,1,0.6716415,4.150543,0.01771784
Yellow,-0.1186809,-0.1953408,0.973528,0.08917298,0.05818217,0.9943153,3.045288,3.045288,1,0.6870889,4.177432,0.02688932
Yellow,-0.1188293,-0.1951772,0.9735427,0.06802454,0.01596089,0.9975559,3.083145,3.083145,1,0.7473814,4.196498,0.01906586
Yellow,-0.1188092,-0.1953256,0.9735155,0.07577533,0.01693729,0.9969811,3.104141,3.104141,1,0.6607361,4.222298,0.02580023
Yellow,-0.1187448,-0.1954582,0.9734966,0.01596079,0.1166236,0.9930479,3.85466,3.85466,1,0.5796365,4.240018,0.01772022
Yellow,-0.1183585,-0.1963633,0.9733615,0.0199435,0.1220567,0.9923227,3.846085,3.846085,1,0.6088758,4.267085,0.02706671
Yellow,-0.1182986,-0.1976781,0.9731027,0.09825168,0.08271818,0.9917179,3.251511,3.251511,1,0.5618187,4.2859,0.01881504
Yellow,-0.1183186,-0.1991722,0.9727955,0.1010752,0.08751004,0.9910226,3.120087,3.120087,1,0.5519025,4.310326,0.02442551
Yellow,-0.1183605,-0.19963,0.9726966,0.09820631,0.07782041,0.9921187,3.122467,3.122467,1,0.6763964,4.329762,0.01943636
Yellow,-0.1183127,-0.1993657,0.9727566,0.09809988,0.08151338,0.9918326,3.219894,3.219894,1,0.7109295,4.354412,0.02464962
Yellow,-0.1185074,-0.1987687,0.9728551,0.1073466,0.07893449,0.9910833,3.012848,3.012848,1,0.7602106,4.373455,0.01904297
Yellow,-0.1185675,-0.1989159,0.9728176,0.1031345,0.07830834,0.9915801,3.076874,3.076874,1,0.7502403,4.399499,0.02604485
Yellow,-0.1189671,-0.199325,0.9726851,0.133195,0.110444,0.9849169,3.097,3.097,1,0.7441158,4.418738,0.01923895
Yellow,-0.1192979,-0.2000426,0.9724973,0.09774826,0.06720002,0.9929398,3.035934,3.035934,1,0.771276,4.444271,0.02553225
Yellow,-0.1199185,-0.2007352,0.9722782,0.09808426,0.07479917,0.9923631,2.987457,2.987457,1,0.8229018,4.46329,0.01901913
