Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
0,Green,False,-0.09277132,-0.05185584,0.9943362,0,0,1,3.629181,3.629181,0.2741739,0.3344925,3.261544,0.02197838
0,Green,False,-0.09249685,-0.05117024,0.9943973,0,0,1,1.982193,1.982193,0.4609851,0.4516958,3.282443,0.02089906
0,Green,False,-0.09179766,-0.05006435,0.9945183,0,0,1,2.581543,2.581543,0.6161126,0.616621,3.299369,0.01692629
0,Green,False,-0.09096841,-0.04935375,0.99463,0,0,1,2.706268,2.706268,0.7206844,0.7093358,3.316439,0.01706982
0,Green,False,-0.0909019,-0.04965367,0.9946212,0.01338199,-0.01232913,0.9998344,2.645035,2.645035,0.8658804,0.8368695,3.338329,0.02189016
0,Green,False,-0.09133503,-0.04948362,0.99459,0.02691665,-0.05087309,0.9983423,2.569794,2.569794,0.9119524,0.8664469,3.36235,0.02402067
0,Green,False,-0.09200736,-0.04882054,0.9945608,0.02946476,-0.01786806,0.9994061,2.668396,2.668396,0.9732832,0.934221,3.384454,0.0221045
0,Green,False,-0.0929141,-0.04837631,0.9944983,0.0220185,-0.01985174,0.9995605,2.670105,2.670105,1,1,3.406186,0.02173185
0,Green,False,-0.09336125,-0.04835011,0.9944577,0.0233614,-0.01879898,0.9995503,2.67337,2.67337,1,1,3.42711,0.02092338
0,Green,False,-0.09392481,-0.04857405,0.9943936,0.02322415,-0.02246121,0.9994779,2.679611,2.679611,1,1,3.445259,0.01814961
0,Green,False,-0.09395318,-0.04856206,0.9943915,0.02381906,-0.02220162,0.9994698,2.69928,2.69928,1,1,3.462942,0.01768255
0,Green,False,-0.09392025,-0.04800854,0.9944215,0.02458219,-0.0217135,0.999462,2.699966,2.699966,1,1,3.482994,0.02005243
0,Green,True,-0.09395042,-0.04769272,0.9944339,0.02380376,-0.02362066,0.9994376,2.701477,2.701477,1,1,3.505808,0.0228138
0,Green,True,-0.09385643,-0.04800309,0.9944279,0.02459738,-0.02381918,0.9994137,2.72348,2.72348,1,1,3.528966,0.02315784
0,Green,True,-0.09399215,-0.04801554,0.9944144,0.02658089,-0.02319343,0.9993775,2.756424,2.756424,1,1,3.550876,0.02191043
0,Green,True,-0.0941868,-0.04668013,0.9944595,0.04061898,-0.02261357,0.9989188,2.779144,2.779144,1,1,3.572737,0.02186036
0,Green,True,-0.09465538,-0.04550476,0.9944695,0.04118375,-0.02465837,0.9988472,2.817276,2.817276,1,1,3.594689,0.02195191
0,Green,True,-0.09518148,-0.04506908,0.9944391,0.03973395,-0.02713017,0.9988419,2.824203,2.824203,1,1,3.617535,0.02284622
0,Green,True,-0.09544905,-0.0456839,0.9943854,0.03837631,-0.02702363,0.9988979,2.825806,2.825806,1,1,3.640135,0.02260041
0,Green,True,-0.09581044,-0.04659624,0.9943084,0.02932781,-0.01982145,0.9993733,2.836136,2.836136,1,1,3.661586,0.021451
0,Green,True,-0.09559619,-0.0470456,0.9943078,0.0294038,-0.02021798,0.9993631,2.839844,2.839844,1,1,3.68441,0.02282405
0,Green,True,-0.09536342,-0.04758748,0.9943044,0.02734393,-0.02281204,0.9993657,2.845947,2.845947,1,1,3.705451,0.02104092
0,Green,True,-0.09491768,-0.04827758,0.9943138,0.02783235,-0.02334621,0.9993399,2.84758,2.84758,1,1,3.728347,0.02289605
0,Green,True,-0.09430659,-0.04911827,0.9943308,0.02987698,-0.0317996,0.9990476,2.791046,2.791046,1,1,3.750279,0.02193165
0,Green,False,-0.09398339,-0.04952811,0.994341,0.05690063,-0.03945965,0.9975998,2.714066,2.714066,1,1,3.772077,0.0217979
0,Yellow,False,-0.09392121,-0.04978171,0.9943342,0.0518346,-0.03714025,0.9979649,2.587311,2.587311,1,1,4.295509,0.5234325
0,Yellow,False,-0.09380716,-0.04980475,0.9943438,0.0518346,-0.03714025,0.9979649,2.602463,2.602463,1,1,4.295509,0
0,Yellow,False,-0.09347817,-0.05001521,0.9943643,0.05215485,-0.03800987,0.9979154,2.605118,2.605118,1,1,4.343668,0.04815865
