Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Red,-0.04638815,-0.09589018,0.9943104,-0.0008239834,-0.0395512,0.9992172,2.763992,2.763992,1,0.1,3.388229,0.0222187
Red,-0.04598014,-0.09611728,0.9943075,-0.0006103521,-0.03823856,0.9992685,2.771362,2.771362,1,0.1,3.408194,0.01996493
Red,-0.04574176,-0.09560668,0.9943677,-0.0008239814,-0.03804048,0.9992759,2.778778,2.778778,1,0.1,3.431063,0.02286863
Red,-0.04572152,-0.09600321,0.9943304,-0.0007476856,-0.03686548,0.99932,2.778549,2.778549,1,0.1,3.452578,0.02151465
Red,-0.04580646,-0.09656439,0.9942721,0.0006103546,-0.03732318,0.999303,2.771347,2.771347,1,0.1,3.476692,0.02411485
Red,-0.04592517,-0.09680847,0.9942429,0.0005187994,-0.03701786,0.9993145,2.773468,2.773468,1,0.1,3.498493,0.02180052
Red,-0.04586836,-0.0965426,0.9942713,0.0003509551,-0.03640778,0.999337,2.781296,2.781296,1,0.1,3.523113,0.02462006
Red,-0.04617553,-0.09598176,0.9943115,0.0003509564,-0.0363011,0.9993408,2.772202,2.772202,1,0.1,3.545032,0.02191877
Red,-0.04657019,-0.09617724,0.9942743,0.0007019108,-0.03637729,0.9993379,2.772095,2.772095,1,0.1,3.565906,0.02087426
Red,-0.04664842,-0.0962009,0.9942682,0.0001525899,-0.03627063,0.999342,2.792709,2.792709,1,0.1,3.587461,0.02155447
Red,-0.04579208,-0.09627018,0.9943013,0.0001831073,-0.03636206,0.9993387,2.794006,2.794006,1,0.1,3.609223,0.02176237
Red,-0.04545796,-0.0958953,0.9943529,-9.155399E-05,-0.03709462,0.9993117,2.800415,2.800415,1,0.1,3.630343,0.02112007
Red,-0.04529391,-0.09501468,0.994445,-6.103539E-05,-0.03776565,0.9992867,2.787918,2.787918,1,0.1,3.653502,0.02315927
Red,-0.0450977,-0.09438859,0.9945135,-0.0007019056,-0.03900154,0.9992389,2.787277,2.787277,1,0.1,3.675439,0.02193642
Red,-0.04521116,-0.09383045,0.9945611,-1.525898E-05,-0.03990223,0.9992036,2.787155,2.787155,1,0.1,3.698282,0.02284312
Red,-0.04547459,-0.09346102,0.9945838,-0.001800548,-0.03924585,0.9992279,2.777817,2.777817,1,0.1,3.719195,0.02091336
Red,-0.04563866,-0.09263153,0.9946539,-0.002487192,-0.03965774,0.9992102,2.768051,2.768051,1,0.1,3.743242,0.02404666
Red,-0.04619142,-0.09176667,0.9947086,-0.00340271,-0.04081726,0.9991608,2.760834,2.760834,1,0.1,3.76666,0.02341819
Red,-0.04654616,-0.09110915,0.9947525,-0.003219633,-0.04023779,0.999185,2.765427,2.765427,1,0.1,3.788558,0.02189851
Red,-0.04666329,-0.09051971,0.9948009,-0.003662159,-0.04266415,0.9990827,2.768005,2.768005,1,0.1,3.809622,0.02106333
Red,-0.04663393,-0.0902218,0.9948293,-0.003463782,-0.04310653,0.9990645,2.805313,2.805313,1,0.1,3.831293,0.02167153
Red,-0.04615569,-0.09003693,0.9948683,-0.004592914,-0.04385393,0.9990274,2.805679,2.805679,1,0.1,3.850456,0.01916313
Red,-0.04592811,-0.08999448,0.9948828,-0.004440375,-0.04632638,0.9989165,2.814728,2.814728,1,0.1,3.876016,0.02555919
Red,-0.0459021,-0.09034003,0.9948526,-0.004104639,-0.04655484,0.9989073,2.814331,2.814331,1,0.1,3.897669,0.02165365
Red,-0.04569459,-0.09038206,0.9948583,-0.005004935,-0.04766895,0.9988506,2.814636,2.814636,1,0.1,3.919438,0.02176857
Red,-0.04554036,-0.09034969,0.9948683,-0.005661061,-0.04794354,0.998834,2.808945,2.808945,1,0.1,3.941461,0.02202344
Red,-0.04558145,-0.09031998,0.9948691,-0.00460821,-0.0483099,0.9988218,2.807419,2.807419,1,0.1,3.964243,0.02278137
Red,-0.04546102,-0.09005845,0.9948984,-0.004745493,-0.04818735,0.998827,2.809845,2.809845,1,0.1,3.98675,0.02250719
Green,-0.04533251,-0.08986889,0.9949214,-0.005035402,-0.04913331,0.9987795,2.815689,2.815689,1,0.1,4.009209,0.02245927
Green,-0.04428922,-0.08956032,0.9949962,-0.004409852,-0.04922554,0.998778,2.822556,2.822556,1,0.1,4.06906,0.05985069
Green,-0.04401455,-0.08956268,0.9950082,-0.004776057,-0.05165161,0.9986538,2.817673,2.817673,1,0.1,4.089463,0.02040339
Green,-0.0441507,-0.08973721,0.9949864,-0.00471499,-0.05178859,0.998647,2.818756,2.818756,1,0.1,4.119638,0.03017521
Green,-0.04408092,-0.08951489,0.9950095,-0.005798386,-0.0516209,0.99865,2.816223,2.816223,1,0.1,4.142011,0.02237225
Green,-0.04419289,-0.08926591,0.9950269,-0.005401651,-0.05226174,0.9986188,2.815231,2.815231,1,0.1,4.165662,0.0236516
Green,-0.0445012,-0.08868826,0.9950649,-0.005661099,-0.0526589,0.9985965,2.814819,2.814819,1,0.1,4.186261,0.02059841
Green,-0.0451024,-0.08859947,0.9950457,-0.005645762,-0.05320749,0.9985675,2.821518,2.821518,1,0.1,4.208778,0.0225172
Green,-0.04524184,-0.08868293,0.9950319,-0.006408768,-0.05378787,0.9985318,2.821625,2.821625,1,0.1,4.229817,0.02103949
Green,-0.04505852,-0.08867408,0.995041,-0.004516623,-0.05792263,0.9983109,2.80835,2.80835,1,0.1,4.253355,0.02353764
Green,-0.04473301,-0.08872138,0.9950515,-0.003540057,-0.0592807,0.9982351,2.814957,2.814957,1,0.1,4.274458,0.02110291
Green,-0.04471567,-0.08893301,0.9950334,-0.003219622,-0.06056247,0.9981592,2.81424,2.81424,1,0.1,4.29612,0.02166224
Green,-0.0445768,-0.08878741,0.9950526,-0.007293735,-0.05603053,0.9984024,2.79422,2.79422,1,0.1,4.320348,0.0242281
Green,-0.0443707,-0.08864214,0.9950747,-0.007370094,-0.05586318,0.9984112,2.794373,2.794373,1,0.1,4.34165,0.02130175
Green,-0.04421374,-0.08826496,0.9951153,-0.007324255,-0.05709867,0.9983417,2.789383,2.789383,1,0.1,4.364329,0.02267933
Green,-0.04435246,-0.08829539,0.9951065,-0.007659962,-0.05648841,0.9983739,2.789337,2.789337,1,0.1,4.387102,0.02277231
Green,-0.04431809,-0.08829354,0.9951081,-0.007995627,-0.05810563,0.9982784,2.803345,2.803345,1,0.1,4.408801,0.02169943
Green,-0.04438411,-0.08806419,0.9951255,-0.0077363,-0.05745004,0.9983184,2.818192,2.818192,1,0.1,4.429926,0.02112484
Green,-0.04470371,-0.0882339,0.9950961,-0.007278473,-0.05764795,0.9983104,2.802628,2.802628,1,0.1,4.454287,0.02436113
Green,-0.04507398,-0.08838111,0.9950664,-0.006683387,-0.05769381,0.9983119,2.775604,2.775604,1,0.1,4.476017,0.02172995
Green,-0.04529598,-0.08794445,0.995095,-0.006866549,-0.05806049,0.9982895,2.775711,2.775711,1,0.1,4.497022,0.02100468
Green,-0.04542567,-0.08743588,0.9951339,-0.006393467,-0.05639679,0.998388,2.752533,2.752533,1,0.1,4.520207,0.02318573
Green,-0.04549035,-0.08766515,0.9951108,-0.004501369,-0.05352814,0.9985562,2.646973,2.646973,1,0.1,4.541573,0.02136517
Green,-0.04540014,-0.08799995,0.9950853,-0.0006713932,-0.06352295,0.9979802,2.576309,2.576309,1,0.1,4.564769,0.0231967
Green,-0.04521343,-0.087711,0.9951193,0.004196184,-0.06742886,0.9977153,2.713577,2.713577,0.9806682,0.1,4.586222,0.0214529
Green,-0.04522893,-0.0870677,0.9951752,-0.0128174,-0.06521615,0.9977888,2.671066,2.671066,1,0.1,4.607543,0.02132082
Green,-0.04523072,-0.08686967,0.9951924,0.007171701,-0.04609726,0.9989112,2.737518,2.737518,1,0.1,4.630981,0.02343798
Green,-0.04503877,-0.08644246,0.9952383,0.0002136234,-0.0316773,0.9994981,2.7323,2.7323,1,0.1,4.652918,0.02193737
Green,-0.04497797,-0.08574338,0.9953014,-0.0005950949,-0.03526318,0.9993779,2.725891,2.725891,1,0.1,4.675167,0.02224827
Green,-0.04486613,-0.08511634,0.9953604,-0.0008850098,-0.03123474,0.9995117,2.711777,2.711777,1,0.1,4.698156,0.02298975
Green,-0.04456414,-0.08499501,0.9953843,-0.001266496,-0.03224225,0.9994793,2.681839,2.681839,1,0.1,4.719874,0.02171755
